time,particle_id,x,y,mesh_index,mesh_index_original
50000,775,-0.00575334,0,0,0
50000,776,-0.00575334,0,0,0
50000,777,-0.00575334,0,0,0
50000,778,-0.00575334,0,0,0
50000,779,-0.00575334,0,0,0
50000,780,-0.00575454,0,0,0
50000,781,-0.00575454,0,0,0
50000,782,-0.00575454,0,0,0
50000,783,-0.00575454,0,0,0
50000,784,-0.00575454,0,0,0
50000,785,-0.00575454,0,0,0
50000,786,-0.00575454,0,0,0
50000,787,-0.00575454,0,0,0
50000,788,-0.00575454,0,0,0
50000,789,-0.00575454,0,0,0
50000,790,-0.00575575,0,0,0
50000,791,-0.00575575,0,0,0
50000,792,-0.00575575,0,0,0
50000,793,-0.00575575,0,0,0
50000,794,-0.00575575,0,0,0
50000,795,-0.00575575,0,0,0
50000,796,-0.00575575,0,0,0
50000,797,-0.00575575,0,0,0
50000,798,-0.00575575,0,0,0
50000,799,-0.00575575,0,0,0
50000,800,-0.00575696,0,0,0
50000,801,-0.00575696,0,0,0
50000,802,-0.00575696,0,0,0
50000,803,-0.00575696,0,0,0
50000,804,-0.00575696,0,0,0
50000,805,-0.00575696,0,0,0
50000,806,-0.00575696,0,0,0
50000,807,-0.00575696,0,0,0
50000,808,-0.00575696,0,0,0
50000,809,-0.00575696,0,0,0
50000,810,-0.00575817,0,0,0
50000,811,-0.00575817,0,0,0
50000,812,-0.00575817,0,0,0
50000,813,-0.00575817,0,0,0
50000,814,-0.00575817,0,0,0
50000,815,-0.00575817,0,0,0
50000,816,-0.00575817,0,0,0
50000,817,-0.00575817,0,0,0
50000,818,-0.00575817,0,0,0
50000,819,-0.00575817,0,0,0
50000,820,-0.00575937,0,0,0
50000,821,-0.00575937,0,0,0
50000,822,-0.00575937,0,0,0
50000,823,-0.00575937,0,0,0
50000,824,-0.00575937,0,0,0
50000,825,-0.00575937,0,0,0
50000,826,-0.00575937,0,0,0
50000,827,-0.00575937,0,0,0
50000,828,-0.00575937,0,0,0
50000,829,-0.00575937,0,0,0
50000,830,-0.00576058,0,0,0
50000,831,-0.00576058,0,0,0
50000,832,-0.00576058,0,0,0
50000,833,-0.00576058,0,0,0
50000,834,-0.00576058,0,0,0
50000,835,-0.00576058,0,0,0
50000,836,-0.00576058,0,0,0
50000,837,-0.00576058,0,0,0
50000,838,-0.00576058,0,0,0
50000,839,-0.00576058,0,0,0
50000,840,-0.00576179,0,0,0
50000,841,-0.00576179,0,0,0
50000,842,-0.00576179,0,0,0
50000,843,-0.00576179,0,0,0
50000,844,-0.00576179,0,0,0
50000,845,-0.00576179,0,0,0
50000,846,-0.00576179,0,0,0
50000,847,-0.00576179,0,0,0
50000,848,-0.00576179,0,0,0
50000,849,-0.00576179,0,0,0
50000,850,-0.005763,0,0,0
50000,851,-0.005763,0,0,0
50000,852,-0.005763,0,0,0
50000,853,-0.005763,0,0,0
50000,854,-0.005763,0,0,0
50000,855,-0.005763,0,0,0
50000,856,-0.005763,0,0,0
50000,857,-0.005763,0,0,0
50000,858,-0.005763,0,0,0
50000,859,-0.005763,0,0,0
50000,860,-0.0057642,0,0,0
50000,861,-0.0057642,0,0,0
50000,862,-0.0057642,0,0,0
50000,863,-0.0057642,0,0,0
50000,864,-0.0057642,0,0,0
50000,865,-0.0057642,0,0,0
50000,866,-0.0057642,0,0,0
50000,867,-0.0057642,0,0,0
50000,868,-0.0057642,0,0,0
50000,869,-0.0057642,0,0,0
50000,870,-0.00576541,0,0,0
50000,871,-0.00576541,0,0,0
50000,872,-0.00576541,0,0,0
50000,873,-0.00576541,0,0,0
50000,874,-0.00576541,0,0,0
50000,875,-0.00576541,0,0,0
50000,876,-0.00576541,0,0,0
50000,877,-0.00576541,0,0,0
50000,878,-0.00576541,0,0,0
50000,879,-0.00576541,0,0,0
50000,880,-0.00576662,0,0,0
50000,881,-0.00576662,0,0,0
50000,882,-0.00576662,0,0,0
50000,883,-0.00576662,0,0,0
50000,884,-0.00576662,0,0,0
50000,885,-0.00576662,0,0,0
50000,886,-0.00576662,0,0,0
50000,887,-0.00576662,0,0,0
50000,888,-0.00576662,0,0,0
50000,889,-0.00576662,0,0,0
50000,890,-0.00576783,0,0,0
50000,891,-0.00576783,0,0,0
50000,892,-0.00576783,0,0,0
50000,893,-0.00576783,0,0,0
50000,894,-0.00576783,0,0,0
50000,895,-0.00576783,0,0,0
50000,896,-0.00576783,0,0,0
50000,897,-0.00576783,0,0,0
50000,898,-0.00576783,0,0,0
50000,899,-0.00576783,0,0,0
50000,900,-0.00576903,0,0,0
50000,901,-0.00576903,0,0,0
50000,902,-0.00576903,0,0,0
50000,903,-0.00576903,0,0,0
50000,904,-0.00576903,0,0,0
50000,905,-0.00576903,0,0,0
50000,906,-0.00576903,0,0,0
50000,907,-0.00576903,0,0,0
50000,908,-0.00576903,0,0,0
50000,909,-0.00576903,0,0,0
50000,910,-0.00577024,0,0,0
50000,911,-0.00577024,0,0,0
50000,912,-0.00577024,0,0,0
50000,913,-0.00577024,0,0,0
50000,914,-0.00577024,0,0,0
50000,915,-0.00577024,0,0,0
50000,916,-0.00577024,0,0,0
50000,917,-0.00577024,0,0,0
50000,918,-0.00577024,0,0,0
50000,919,-0.00577024,0,0,0
50000,920,-0.00577145,0,0,0
50000,921,-0.00577145,0,0,0
50000,922,-0.00577145,0,0,0
50000,923,-0.00577145,0,0,0
50000,924,-0.00577145,0,0,0
50000,925,-0.00577145,0,0,0
50000,926,-0.00577145,0,0,0
50000,927,-0.00577145,0,0,0
50000,928,-0.00577145,0,0,0
50000,929,-0.00577145,0,0,0
50000,930,-0.00577266,0,0,0
50000,931,-0.00577266,0,0,0
50000,932,-0.00577266,0,0,0
50000,933,-0.00577266,0,0,0
50000,934,-0.00577266,0,0,0
50000,935,-0.00577266,0,0,0
50000,936,-0.00577266,0,0,0
50000,937,-0.00577266,0,0,0
50000,938,-0.00577266,0,0,0
50000,939,-0.00577266,0,0,0
50000,940,-0.00577386,0,0,0
50000,941,-0.00577386,0,0,0
50000,942,-0.00577386,0,0,0
50000,943,-0.00577386,0,0,0
50000,944,-0.00577386,0,0,0
50000,945,-0.00577386,0,0,0
50000,946,-0.00577386,0,0,0
50000,947,-0.00577386,0,0,0
50000,948,-0.00577386,0,0,0
50000,949,-0.00577386,0,0,0
50000,950,-0.00577507,0,0,0
50000,951,-0.00577507,0,0,0
50000,952,-0.00577507,0,0,0
50000,953,-0.00577507,0,0,0
50000,954,-0.00577507,0,0,0
50000,955,-0.00577507,0,0,0
50000,956,-0.00577507,0,0,0
50000,957,-0.00577507,0,0,0
50000,958,-0.00577507,0,0,0
50000,959,-0.00577507,0,0,0
50000,960,-0.00577628,0,0,0
50000,961,-0.00577628,0,0,0
50000,962,-0.00577628,0,0,0
50000,963,-0.00577628,0,0,0
50000,964,-0.00577628,0,0,0
50000,965,-0.00577628,0,0,0
50000,966,-0.00577628,0,0,0
50000,967,-0.00577628,0,0,0
50000,968,-0.00577628,0,0,0
50000,969,-0.00577628,0,0,0
50000,970,-0.00577749,0,0,0
50000,971,-0.00577749,0,0,0
50000,972,-0.00577749,0,0,0
50000,973,-0.00577749,0,0,0
50000,974,-0.00577749,0,0,0
50000,975,-0.00577749,0,0,0
50000,976,-0.00577749,0,0,0
50000,977,-0.00577749,0,0,0
50000,978,-0.00577749,0,0,0
50000,979,-0.00577749,0,0,0
50000,980,-0.00577869,0,0,0
50000,981,-0.00577869,0,0,0
50000,982,-0.00577869,0,0,0
50000,983,-0.00577869,0,0,0
50000,984,-0.00577869,0,0,0
50000,985,-0.00577869,0,0,0
50000,986,-0.00577869,0,0,0
50000,987,-0.00577869,0,0,0
50000,988,-0.00577869,0,0,0
50000,989,-0.00577869,0,0,0
50000,990,-0.0057799,0,0,0
50000,991,-0.0057799,0,0,0
50000,992,-0.0057799,0,0,0
50000,993,-0.0057799,0,0,0
50000,994,-0.0057799,0,0,0
50000,995,-0.0057799,0,0,0
50000,996,-0.0057799,0,0,0
50000,997,-0.0057799,0,0,0
50000,998,-0.0057799,0,0,0
50000,999,-0.0057799,0,0,0
50000,1000,-0.00578111,0,0,0
50000,1001,-0.00578111,0,0,0
50000,1002,-0.00578111,0,0,0
50000,1003,-0.00578111,0,0,0
50000,1004,-0.00578111,0,0,0
50000,1005,-0.00578111,0,0,0
50000,1006,-0.00578111,0,0,0
50000,1007,-0.00578111,0,0,0
50000,1008,-0.00578111,0,0,0
50000,1009,-0.00578111,0,0,0
50000,1010,-0.00578232,0,0,0
50000,1011,-0.00578232,0,0,0
50000,1012,-0.00578232,0,0,0
50000,1013,-0.00578232,0,0,0
50000,1014,-0.00578232,0,0,0
50000,1015,-0.00578232,0,0,0
50000,1016,-0.00578232,0,0,0
50000,1017,-0.00578232,0,0,0
50000,1018,-0.00578232,0,0,0
50000,1019,-0.00578232,0,0,0
50000,1020,-0.00578352,0,0,0
50000,1021,-0.00578352,0,0,0
50000,1022,-0.00578352,0,0,0
50000,1023,-0.00578352,0,0,0
50000,1024,-0.00578352,0,0,0
50000,1025,-0.00578352,0,0,0
50000,1026,-0.00578352,0,0,0
50000,1027,-0.00578352,0,0,0
50000,1028,-0.00578352,0,0,0
50000,1029,-0.00578352,0,0,0
50000,1030,-0.00578473,0,0,0
50000,1031,-0.00578473,0,0,0
50000,1032,-0.00578473,0,0,0
50000,1033,-0.00578473,0,0,0
50000,1034,-0.00578473,0,0,0
50000,1035,-0.00578473,0,0,0
50000,1036,-0.00578473,0,0,0
50000,1037,-0.00578473,0,0,0
50000,1038,-0.00578473,0,0,0
50000,1039,-0.00578473,0,0,0
50000,1040,-0.00578594,0,0,0
50000,1041,-0.00578594,0,0,0
50000,1042,-0.00578594,0,0,0
50000,1043,-0.00578594,0,0,0
50000,1044,-0.00578594,0,0,0
50000,1045,-0.00578594,0,0,0
50000,1046,-0.00578594,0,0,0
50000,1047,-0.00578594,0,0,0
50000,1048,-0.00578594,0,0,0
50000,1049,-0.00578594,0,0,0
50000,1050,-0.00578715,0,0,0
50000,1051,-0.00578715,0,0,0
50000,1052,-0.00578715,0,0,0
50000,1053,-0.00578715,0,0,0
50000,1054,-0.00578715,0,0,0
50000,1055,-0.00578715,0,0,0
50000,1056,-0.00578715,0,0,0
50000,1057,-0.00578715,0,0,0
50000,1058,-0.00578715,0,0,0
50000,1059,-0.00578715,0,0,0
50000,1060,-0.00578835,0,0,0
50000,1061,-0.00578835,0,0,0
50000,1062,-0.00578835,0,0,0
50000,1063,-0.00578835,0,0,0
50000,1064,-0.00578835,0,0,0
50000,1065,-0.00578835,0,0,0
50000,1066,-0.00578835,0,0,0
50000,1067,-0.00578835,0,0,0
50000,1068,-0.00578835,0,0,0
50000,1069,-0.00578835,0,0,0
50000,1070,-0.00578956,0,0,0
50000,1071,-0.00578956,0,0,0
50000,1072,-0.00578956,0,0,0
50000,1073,-0.00578956,0,0,0
50000,1074,-0.00578956,0,0,0
50000,1075,-0.00578956,0,0,0
50000,1076,-0.00578956,0,0,0
50000,1077,-0.00578956,0,0,0
50000,1078,-0.00578956,0,0,0
50000,1079,-0.00578956,0,0,0
50000,1080,-0.00579077,0,0,0
50000,1081,-0.00579077,0,0,0
50000,1082,-0.00579077,0,0,0
50000,1083,-0.00579077,0,0,0
50000,1084,-0.00579077,0,0,0
50000,1085,-0.00579077,0,0,0
50000,1086,-0.00579077,0,0,0
50000,1087,-0.00579077,0,0,0
50000,1088,-0.00579077,0,0,0
50000,1089,-0.00579077,0,0,0
50000,1090,-0.00579198,0,0,0
50000,1091,-0.00579198,0,0,0
50000,1092,-0.00579198,0,0,0
50000,1093,-0.00579198,0,0,0
50000,1094,-0.00579198,0,0,0
50000,1095,-0.00579198,0,0,0
50000,1096,-0.00579198,0,0,0
50000,1097,-0.00579198,0,0,0
50000,1098,-0.00579198,0,0,0
50000,1099,-0.00579198,0,0,0
50000,1100,-0.00579318,0,0,0
50000,1101,-0.00579318,0,0,0
50000,1102,-0.00579318,0,0,0
50000,1103,-0.00579318,0,0,0
50000,1104,-0.00579318,0,0,0
50000,1105,-0.00579318,0,0,0
50000,1106,-0.00579318,0,0,0
50000,1107,-0.00579318,0,0,0
50000,1108,-0.00579318,0,0,0
50000,1109,-0.00579318,0,0,0
50000,1110,-0.00579439,0,0,0
50000,1111,-0.00579439,0,0,0
50000,1112,-0.00579439,0,0,0
50000,1113,-0.00579439,0,0,0
50000,1114,-0.00579439,0,0,0
50000,1115,-0.00579439,0,0,0
50000,1116,-0.00579439,0,0,0
50000,1117,-0.00579439,0,0,0
50000,1118,-0.00579439,0,0,0
50000,1119,-0.00579439,0,0,0
50000,1120,-0.0057956,0,0,0
50000,1121,-0.0057956,0,0,0
50000,1122,-0.0057956,0,0,0
50000,1123,-0.0057956,0,0,0
50000,1124,-0.0057956,0,0,0
50000,1125,-0.0057956,0,0,0
50000,1126,-0.0057956,0,0,0
50000,1127,-0.0057956,0,0,0
50000,1128,-0.0057956,0,0,0
50000,1129,-0.0057956,0,0,0
50000,1130,-0.00579681,0,0,0
50000,1131,-0.00579681,0,0,0
50000,1132,-0.00579681,0,0,0
50000,1133,-0.00579681,0,0,0
50000,1134,-0.00579681,0,0,0
50000,1135,-0.00579681,0,0,0
50000,1136,-0.00579681,0,0,0
50000,1137,-0.00579681,0,0,0
50000,1138,-0.00579681,0,0,0
50000,1139,-0.00579681,0,0,0
50000,1140,-0.00579801,0,0,0
50000,1141,-0.00579801,0,0,0
50000,1142,-0.00579801,0,0,0
50000,1143,-0.00579801,0,0,0
50000,1144,-0.00579801,0,0,0
50000,1145,-0.00579801,0,0,0
50000,1146,-0.00579801,0,0,0
50000,1147,-0.00579801,0,0,0
50000,1148,-0.00579801,0,0,0
50000,1149,-0.00579801,0,0,0
50000,1150,-0.00579922,0,0,0
50000,1151,-0.00579922,0,0,0
50000,1152,-0.00579922,0,0,0
50000,1153,-0.00579922,0,0,0
50000,1154,-0.00579922,0,0,0
50000,1155,-0.00579922,0,0,0
50000,1156,-0.00579922,0,0,0
50000,1157,-0.00579922,0,0,0
50000,1158,-0.00579922,0,0,0
50000,1159,-0.00579922,0,0,0
50000,1160,-0.00580043,0,0,0
50000,1161,-0.00580043,0,0,0
50000,1162,-0.00580043,0,0,0
50000,1163,-0.00580043,0,0,0
50000,1164,-0.00580043,0,0,0
50000,1165,-0.00580043,0,0,0
50000,1166,-0.00580043,0,0,0
50000,1167,-0.00580043,0,0,0
50000,1168,-0.00580043,0,0,0
50000,1169,-0.00580043,0,0,0
50000,1170,-0.00580164,0,0,0
50000,1171,-0.00580164,0,0,0
50000,1172,-0.00580164,0,0,0
50000,1173,-0.00580164,0,0,0
50000,1174,-0.00580164,0,0,0
50000,1175,-0.00580164,0,0,0
50000,1176,-0.00580164,0,0,0
50000,1177,-0.00580164,0,0,0
50000,1178,-0.00580164,0,0,0
50000,1179,-0.00580164,0,0,0
50000,1180,-0.00580284,0,0,0
50000,1181,-0.00580284,0,0,0
50000,1182,-0.00580284,0,0,0
50000,1183,-0.00580284,0,0,0
50000,1184,-0.00580284,0,0,0
50000,1185,-0.00580284,0,0,0
50000,1186,-0.00580284,0,0,0
50000,1187,-0.00580284,0,0,0
50000,1188,-0.00580284,0,0,0
50000,1189,-0.00580284,0,0,0
50000,1190,-0.00580405,0,0,0
50000,1191,-0.00580405,0,0,0
50000,1192,-0.00580405,0,0,0
50000,1193,-0.00580405,0,0,0
50000,1194,-0.00580405,0,0,0
50000,1195,-0.00580405,0,0,0
50000,1196,-0.00580405,0,0,0
50000,1197,-0.00580405,0,0,0
50000,1198,-0.00580405,0,0,0
50000,1199,-0.00580405,0,0,0
50000,1200,-0.00580526,0,0,0
50000,1201,-0.00580526,0,0,0
50000,1202,-0.00580526,0,0,0
50000,1203,-0.00580526,0,0,0
50000,1204,-0.00580526,0,0,0
50000,1205,-0.00580526,0,0,0
50000,1206,-0.00580526,0,0,0
50000,1207,-0.00580526,0,0,0
50000,1208,-0.00580526,0,0,0
50000,1209,-0.00580526,0,0,0
50000,1210,-0.00580647,0,0,0
50000,1211,-0.00580647,0,0,0
50000,1212,-0.00580647,0,0,0
50000,1213,-0.00580647,0,0,0
50000,1214,-0.00580647,0,0,0
50000,1215,-0.00580647,0,0,0
50000,1216,-0.00580647,0,0,0
50000,1217,-0.00580647,0,0,0
50000,1218,-0.00580647,0,0,0
50000,1219,-0.00580647,0,0,0
50000,1220,-0.00580767,0,0,0
50000,1221,-0.00580767,0,0,0
50000,1222,-0.00580767,0,0,0
50000,1223,-0.00580767,0,0,0
50000,1224,-0.00580767,0,0,0
50000,1225,-0.00580767,0,0,0
50000,1226,-0.00580767,0,0,0
50000,1227,-0.00580767,0,0,0
50000,1228,-0.00580767,0,0,0
50000,1229,-0.00580767,0,0,0
50000,1230,-0.00580888,0,0,0
50000,1231,-0.00580888,0,0,0
50000,1232,-0.00580888,0,0,0
50000,1233,-0.00580888,0,0,0
50000,1234,-0.00580888,0,0,0
50000,1235,-0.00580888,0,0,0
50000,1236,-0.00580888,0,0,0
50000,1237,-0.00580888,0,0,0
50000,1238,-0.00580888,0,0,0
50000,1239,-0.00580888,0,0,0
50000,1240,-0.00581009,0,0,0
50000,1241,-0.00581009,0,0,0
50000,1242,-0.00581009,0,0,0
50000,1243,-0.00581009,0,0,0
50000,1244,-0.00581009,0,0,0
50000,1245,-0.00581009,0,0,0
50000,1246,-0.00581009,0,0,0
50000,1247,-0.00581009,0,0,0
50000,1248,-0.00581009,0,0,0
50000,1249,-0.00581009,0,0,0
50000,1250,-0.0058113,0,0,0
50000,1251,-0.0058113,0,0,0
50000,1252,-0.0058113,0,0,0
50000,1253,-0.0058113,0,0,0
50000,1254,-0.0058113,0,0,0
50000,1255,-0.0058113,0,0,0
50000,1256,-0.0058113,0,0,0
50000,1257,-0.0058113,0,0,0
50000,1258,-0.0058113,0,0,0
50000,1259,-0.0058113,0,0,0
50000,1260,-0.0058125,0,0,0
50000,1261,-0.0058125,0,0,0
50000,1262,-0.0058125,0,0,0
50000,1263,-0.0058125,0,0,0
50000,1264,-0.0058125,0,0,0
50000,1265,-0.0058125,0,0,0
50000,1266,-0.0058125,0,0,0
50000,1267,-0.0058125,0,0,0
50000,1268,-0.0058125,0,0,0
50000,1269,-0.0058125,0,0,0
50000,1270,-0.00581371,0,0,0
50000,1271,-0.00581371,0,0,0
50000,1272,-0.00581371,0,0,0
50000,1273,-0.00581371,0,0,0
50000,1274,-0.00581371,0,0,0
50000,1275,-0.00581371,0,0,0
50000,1276,-0.00581371,0,0,0
50000,1277,-0.00581371,0,0,0
50000,1278,-0.00581371,0,0,0
50000,1279,-0.00581371,0,0,0
50000,1280,-0.00581492,0,0,0
50000,1281,-0.00581492,0,0,0
50000,1282,-0.00581492,0,0,0
50000,1283,-0.00581492,0,0,0
50000,1284,-0.00581492,0,0,0
50000,1285,-0.00581492,0,0,0
50000,1286,-0.00581492,0,0,0
50000,1287,-0.00581492,0,0,0
50000,1288,-0.00581492,0,0,0
50000,1289,-0.00581492,0,0,0
50000,1290,-0.00581613,0,0,0
50000,1291,-0.00581613,0,0,0
50000,1292,-0.00581613,0,0,0
50000,1293,-0.00581613,0,0,0
50000,1294,-0.00581613,0,0,0
50000,1295,-0.00581613,0,0,0
50000,1296,-0.00581613,0,0,0
50000,1297,-0.00581613,0,0,0
50000,1298,-0.00581613,0,0,0
50000,1299,-0.00581613,0,0,0
50000,1300,-0.00581733,0,0,0
50000,1301,-0.00581733,0,0,0
50000,1302,-0.00581733,0,0,0
50000,1303,-0.00581733,0,0,0
50000,1304,-0.00581733,0,0,0
50000,1305,-0.00581733,0,0,0
50000,1306,-0.00581733,0,0,0
50000,1307,-0.00581733,0,0,0
50000,1308,-0.00581733,0,0,0
50000,1309,-0.00581733,0,0,0
50000,1310,-0.00581854,0,0,0
50000,1311,-0.00581854,0,0,0
50000,1312,-0.00581854,0,0,0
50000,1313,-0.00581854,0,0,0
50000,1314,-0.00581854,0,0,0
50000,1315,-0.00581854,0,0,0
50000,1316,-0.00581854,0,0,0
50000,1317,-0.00581854,0,0,0
50000,1318,-0.00581854,0,0,0
50000,1319,-0.00581854,0,0,0
50000,1320,-0.00581975,0,0,0
50000,1321,-0.00581975,0,0,0
50000,1322,-0.00581975,0,0,0
50000,1323,-0.00581975,0,0,0
50000,1324,-0.00581975,0,0,0
50000,1325,-0.00581975,0,0,0
50000,1326,-0.00581975,0,0,0
50000,1327,-0.00581975,0,0,0
50000,1328,-0.00581975,0,0,0
50000,1329,-0.00581975,0,0,0
50000,1330,-0.00582096,0,0,0
50000,1331,-0.00582096,0,0,0
50000,1332,-0.00582096,0,0,0
50000,1333,-0.00582096,0,0,0
50000,1334,-0.00582096,0,0,0
50000,1335,-0.00582096,0,0,0
50000,1336,-0.00582096,0,0,0
50000,1337,-0.00582096,0,0,0
50000,1338,-0.00582096,0,0,0
50000,1339,-0.00582096,0,0,0
50000,1340,-0.00582216,0,0,0
50000,1341,-0.00582216,0,0,0
50000,1342,-0.00582216,0,0,0
50000,1343,-0.00582216,0,0,0
50000,1344,-0.00582216,0,0,0
50000,1345,-0.00582216,0,0,0
50000,1346,-0.00582216,0,0,0
50000,1347,-0.00582216,0,0,0
50000,1348,-0.00582216,0,0,0
50000,1349,-0.00582216,0,0,0
50000,1350,-0.00582337,0,0,0
50000,1351,-0.00582337,0,0,0
50000,1352,-0.00582337,0,0,0
50000,1353,-0.00582337,0,0,0
50000,1354,-0.00582337,0,0,0
50000,1355,-0.00582337,0,0,0
50000,1356,-0.00582337,0,0,0
50000,1357,-0.00582337,0,0,0
50000,1358,-0.00582337,0,0,0
50000,1359,-0.00582337,0,0,0
50000,1360,-0.00582458,0,0,0
50000,1361,-0.00582458,0,0,0
50000,1362,-0.00582458,0,0,0
50000,1363,-0.00582458,0,0,0
50000,1364,-0.00582458,0,0,0
50000,1365,-0.00582458,0,0,0
50000,1366,-0.00582458,0,0,0
50000,1367,-0.00582458,0,0,0
50000,1368,-0.00582458,0,0,0
50000,1369,-0.00582458,0,0,0
50000,1370,-0.00582579,0,0,0
50000,1371,-0.00582579,0,0,0
50000,1372,-0.00582579,0,0,0
50000,1373,-0.00582579,0,0,0
50000,1374,-0.00582579,0,0,0
50000,1375,-0.00582579,0,0,0
50000,1376,-0.00582579,0,0,0
50000,1377,-0.00582579,0,0,0
50000,1378,-0.00582579,0,0,0
50000,1379,-0.00582579,0,0,0
50000,1380,-0.005827,0,0,0
50000,1381,-0.005827,0,0,0
50000,1382,-0.005827,0,0,0
50000,1383,-0.005827,0,0,0
50000,1384,-0.005827,0,0,0
50000,1385,-0.005827,0,0,0
50000,1386,-0.005827,0,0,0
50000,1387,-0.005827,0,0,0
50000,1388,-0.005827,0,0,0
50000,1389,-0.005827,0,0,0
50000,1390,-0.0058282,0,0,0
50000,1391,-0.0058282,0,0,0
50000,1392,-0.0058282,0,0,0
50000,1393,-0.0058282,0,0,0
50000,1394,-0.0058282,0,0,0
50000,1395,-0.0058282,0,0,0
50000,1396,-0.0058282,0,0,0
50000,1397,-0.0058282,0,0,0
50000,1398,-0.0058282,0,0,0
50000,1399,-0.0058282,0,0,0
50000,1400,-0.00582941,0,0,0
50000,1401,-0.00582941,0,0,0
50000,1402,-0.00582941,0,0,0
50000,1403,-0.00582941,0,0,0
50000,1404,-0.00582941,0,0,0
50000,1405,-0.00582941,0,0,0
50000,1406,-0.00582941,0,0,0
50000,1407,-0.00582941,0,0,0
50000,1408,-0.00582941,0,0,0
50000,1409,-0.00582941,0,0,0
50000,1410,-0.00583062,0,0,0
50000,1411,-0.00583062,0,0,0
50000,1412,-0.00583062,0,0,0
50000,1413,-0.00583062,0,0,0
50000,1414,-0.00583062,0,0,0
50000,1415,-0.00583062,0,0,0
50000,1416,-0.00583062,0,0,0
50000,1417,-0.00583062,0,0,0
50000,1418,-0.00583062,0,0,0
50000,1419,-0.00583062,0,0,0
50000,1420,-0.00583183,0,0,0
50000,1421,-0.00583183,0,0,0
50000,1422,-0.00583183,0,0,0
50000,1423,-0.00583183,0,0,0
50000,1424,-0.00583183,0,0,0
50000,1425,-0.00583183,0,0,0
50000,1426,-0.00583183,0,0,0
50000,1427,-0.00583183,0,0,0
50000,1428,-0.00583183,0,0,0
50000,1429,-0.00583183,0,0,0
50000,1430,-0.00583303,0,0,0
50000,1431,-0.00583303,0,0,0
50000,1432,-0.00583303,0,0,0
50000,1433,-0.00583303,0,0,0
50000,1434,-0.00583303,0,0,0
50000,1435,-0.00583303,0,0,0
50000,1436,-0.00583303,0,0,0
50000,1437,-0.00583303,0,0,0
50000,1438,-0.00583303,0,0,0
50000,1439,-0.00583303,0,0,0
50000,1440,-0.00583424,0,0,0
50000,1441,-0.00583424,0,0,0
50000,1442,-0.00583424,0,0,0
50000,1443,-0.00583424,0,0,0
50000,1444,-0.00583424,0,0,0
50000,1445,-0.00583424,0,0,0
50000,1446,-0.00583424,0,0,0
50000,1447,-0.00583424,0,0,0
50000,1448,-0.00583424,0,0,0
50000,1449,-0.00583424,0,0,0
50000,1450,-0.00583545,0,0,0
50000,1451,-0.00583545,0,0,0
50000,1452,-0.00583545,0,0,0
50000,1453,-0.00583545,0,0,0
50000,1454,-0.00583545,0,0,0
50000,1455,-0.00583545,0,0,0
50000,1456,-0.00583545,0,0,0
50000,1457,-0.00583545,0,0,0
50000,1458,-0.00583545,0,0,0
50000,1459,-0.00583545,0,0,0
50000,1460,-0.00583666,0,0,0
50000,1461,-0.00583666,0,0,0
50000,1462,-0.00583666,0,0,0
50000,1463,-0.00583666,0,0,0
50000,1464,-0.00583666,0,0,0
50000,1465,-0.00583666,0,0,0
50000,1466,-0.00583666,0,0,0
50000,1467,-0.00583666,0,0,0
50000,1468,-0.00583666,0,0,0
50000,1469,-0.00583666,0,0,0
50000,1470,-0.00583786,0,0,0
50000,1471,-0.00583786,0,0,0
50000,1472,-0.00583786,0,0,0
50000,1473,-0.00583786,0,0,0
50000,1474,-0.00583786,0,0,0
50000,1475,-0.00583786,0,0,0
50000,1476,-0.00583786,0,0,0
50000,1477,-0.00583786,0,0,0
50000,1478,-0.00583786,0,0,0
50000,1479,-0.00583786,0,0,0
50000,1480,-0.00583907,0,0,0
50000,1481,-0.00583907,0,0,0
50000,1482,-0.00583907,0,0,0
50000,1483,-0.00583907,0,0,0
50000,1484,-0.00583907,0,0,0
50000,1485,-0.00583907,0,0,0
50000,1486,-0.00583907,0,0,0
50000,1487,-0.00583907,0,0,0
50000,1488,-0.00583907,0,0,0
50000,1489,-0.00583907,0,0,0
50000,1490,-0.00584028,0,0,0
50000,1491,-0.00584028,0,0,0
50000,1492,-0.00584028,0,0,0
50000,1493,-0.00584028,0,0,0
50000,1494,-0.00584028,0,0,0
50000,1495,-0.00584028,0,0,0
50000,1496,-0.00584028,0,0,0
50000,1497,-0.00584028,0,0,0
50000,1498,-0.00584028,0,0,0
50000,1499,-0.00584028,0,0,0
50000,1500,-0.00584149,0,0,0
50000,1501,-0.00584149,0,0,0
50000,1502,-0.00584149,0,0,0
50000,1503,-0.00584149,0,0,0
50000,1504,-0.00584149,0,0,0
50000,1505,-0.00584149,0,0,0
50000,1506,-0.00584149,0,0,0
50000,1507,-0.00584149,0,0,0
50000,1508,-0.00584149,0,0,0
50000,1509,-0.00584149,0,0,0
50000,1510,-0.00584269,0,0,0
50000,1511,-0.00584269,0,0,0
50000,1512,-0.00584269,0,0,0
50000,1513,-0.00584269,0,0,0
50000,1514,-0.00584269,0,0,0
50000,1515,-0.00584269,0,0,0
50000,1516,-0.00584269,0,0,0
50000,1517,-0.00584269,0,0,0
50000,1518,-0.00584269,0,0,0
50000,1519,-0.00584269,0,0,0
50000,1520,-0.0058439,0,0,0
50000,1521,-0.0058439,0,0,0
50000,1522,-0.0058439,0,0,0
